name	att_length	genome_length	score
BDP_409198	16	46995	100
BDP_78860	25	46994	96
BDP_91555	51	46994	99
BDP_192207	20	46994	100
BDP_386615	13	46994	100
BDP_108075	17	46993	100
BDP_41860	23	46992	100
BDP_47348	25	46992	100
BDP_186227	16	46992	100
BDP_230686	11	46992	100
BDP_295820	63	46992	95
BDP_335161	75	46991	100
BDP_138891	17	46990	100
BDP_409521	26	46990	96.01
BDP_14213	14	46989	100
BDP_136020	64	46988	100
BDP_139598	14	46988	81
BDP_294296	45	46988	100
BDP_77218	47	46986	100
BDP_367787	46	46986	62.239999999999995
BDP_139583	79	46985	100
BDP_202866	18	46985	97.00990099009901
BDP_247485	13	46985	100
BDP_89337	25	46983	96
BDP_430057	22	46983	97.00990099009901
BDP_276323	44	46982	54.087378640776706
BDP_277540	23	46982	99
BDP_21882	54	46981	94.01020408163265
BDP_337901	7	46981	100
BDP_11150	7	46980	100
BDP_48861	199	46980	91
BDP_398729	148	46980	97
BDP_96204	20	46979	99
BDP_251999	10	46979	100
BDP_280734	16	46979	100
BDP_375383	45	46979	99
BDP_41541	41	46978	99
BDP_159028	15	46978	49.010000000000005
BDP_280830	11	46978	100
BDP_30846	27	46977	100
BDP_188501	16	46977	100
BDP_395831	145	46977	97
BDP_18421	23	46976	100
BDP_314781	24	46976	90.16
BDP_333199	7	46976	100
BDP_82338	24	46975	100
BDP_167228	143	46975	97
BDP_278909	19	46975	100
BDP_355855	33	46975	99
BDP_376203	47	46975	78.01020408163265
BDP_53885	107	46974	100
BDP_346565	10	46974	100
BDP_75275	46	46973	100
BDP_337694	8	46973	100
BDP_37459	107	46972	86
BDP_244711	17	46972	99
BDP_276921	46	46972	98
BDP_180881	16	46971	100
BDP_294201	5	46971	100
BDP_77307	8	46970	100
BDP_374678	49	46969	92
BDP_305604	30	46968	100
BDP_108476	114	46967	97
BDP_122444	199	46967	100
BDP_183203	27	46967	99
BDP_145332	47	46966	100
BDP_83553	17	46965	93
BDP_4578	51	46963	98.00990099009901
BDP_126412	64	46963	98
BDP_126895	13	46963	100
BDP_155449	12	46963	96
BDP_40457	57	46961	100
BDP_16325	16	46960	99
BDP_30189	15	46960	100
BDP_110314	37	46960	98
BDP_329698	60	46960	84
BDP_374462	19	46960	100
BDP_313244	23	46959	100
BDP_134839	8	46958	100
BDP_276546	64	46958	98
BDP_424795	46	46958	100
BDP_375187	98	46957	100
BDP_7069	19	46956	56
BDP_101959	13	46956	52.03846153846153
BDP_136161	22	46956	98
BDP_51037	5	46955	100
BDP_328385	7	46955	100
BDP_132390	8	46954	100
BDP_5810	25	46953	96
BDP_125038	70	46953	100
BDP_347617	39	46953	72.3495145631068
BDP_106071	7	46952	100
BDP_200767	13	46952	100
BDP_202890	19	46951	100
BDP_16306	10	46950	100
BDP_104408	89	46950	90
BDP_284020	21	46950	100
BDP_283785	12	46948	100
BDP_402095	21	46948	100
BDP_117796	47	46947	100
BDP_129658	49	46947	100
BDP_130796	28	46947	100
BDP_136937	16	46947	99
BDP_170316	24	46947	98
BDP_39056	15	46946	100
BDP_54505	16	46946	100
BDP_319272	62	46946	98
BDP_321083	7	46946	23.04
BDP_48576	17	46945	93
BDP_108617	24	46945	100
BDP_271198	25	46945	100
BDP_353606	15	46945	100
BDP_43480	25	46944	100
BDP_167457	14	46944	100
BDP_13377	38	46943	96
BDP_30949	13	46943	97
BDP_232284	49	46943	93
BDP_48766	12	46942	95
BDP_275913	106	46942	90
BDP_222603	46	46941	100
BDP_335462	108	46941	99
BDP_95879	28	46940	100
BDP_100482	73	46940	100
BDP_325553	19	46940	90
BDP_400842	42	46940	92
BDP_408511	82	46940	100
BDP_50817	22	46938	100
BDP_90228	17	46938	100
BDP_150252	65	46938	99
BDP_187000	11	46938	100
BDP_266850	23	46938	100
BDP_267652	19	46938	100
BDP_127736	107	46937	100
BDP_70574	42	46936	95
BDP_180053	26	46936	22
BDP_378542	13	46936	100
BDP_191181	57	46935	92
BDP_352406	7	46935	99
BDP_70371	166	46933	97
BDP_106366	25	46933	100
BDP_171808	17	46933	100
BDP_178272	24	46933	100
BDP_367645	7	46933	100
BDP_401701	11	46933	100
BDP_412246	28	46933	100
BDP_135266	79	46932	100
BDP_350982	25	46932	100
BDP_34856	41	46931	100
BDP_215778	22	46931	99
BDP_217221	104	46931	100
BDP_158320	8	46930	100
BDP_289378	14	46930	100
BDP_57132	26	46929	99
BDP_348000	66	46929	100
BDP_359107	56	46929	97
BDP_145015	16	46928	98
BDP_342277	45	46928	99
BDP_392113	89	46928	96
BDP_51981	46	46927	100
BDP_217636	64	46927	51.20689655172413
BDP_290475	20	46927	100
BDP_192729	125	46926	100
BDP_215664	26	46926	94
BDP_401516	11	46926	100
BDP_179437	21	46925	91.00990099009901
BDP_47039	125	46924	98
BDP_67958	65	46924	100
BDP_245184	19	46924	100
BDP_163802	22	46923	100
BDP_391067	213	46922	83
BDP_175763	19	46920	100
BDP_38483	46	46919	100
BDP_201531	81	46919	100
BDP_24269	51	46918	100
BDP_32352	91	46918	100
BDP_336529	42	46918	100
BDP_61807	42	46917	95
BDP_91336	15	46917	100
BDP_138495	40	46917	98
BDP_158318	7	46917	100
BDP_204251	77	46917	100
BDP_278091	42	46917	93
BDP_370924	18	46917	99
BDP_34545	116	46916	91
BDP_75467	31	46916	100
BDP_36853	58	46915	99
BDP_10310	23	46914	100
BDP_256380	14	46914	100
BDP_81286	16	46913	100
BDP_106948	22	46913	99
BDP_132736	23	46913	100
BDP_250829	22	46913	64
BDP_394170	27	46912	100
BDP_92457	41	46911	97
BDP_99294	31	46911	100
BDP_221099	13	46911	100
BDP_278467	17	46911	100
BDP_300413	19	46911	100
BDP_29952	17	46910	99
BDP_222958	78	46910	100
BDP_371863	16	46910	100
BDP_133161	37	46909	98
BDP_88550	111	46908	93
BDP_410347	21	46908	100
BDP_17049	6	46907	100
BDP_28055	61	46907	99
BDP_113668	121	46907	69
BDP_96240	47	46905	100
BDP_113385	20	46905	98
BDP_4439	63	46904	96
BDP_281994	44	46904	72.0873786407767
BDP_98507	18	46903	97
BDP_155138	50	46903	92
BDP_236578	157	46903	98
BDP_249376	11	46902	100
BDP_351413	19	46902	100
BDP_120312	43	46901	100
BDP_311870	20	46901	93
BDP_84906	42	46900	93
BDP_68578	8	46899	100
BDP_136695	13	46898	97
BDP_276571	42	46898	47.013333333333335
BDP_284683	63	46898	94
BDP_309848	64	46898	100
BDP_350112	15	46898	100
BDP_161400	23	46897	99
BDP_331078	27	46897	100
BDP_409995	17	46897	100
BDP_95582	48	46896	100
BDP_126721	26	46895	98
BDP_320572	18	46895	100
BDP_350506	20	46895	100
BDP_32765	20	46894	100
BDP_70875	31	46894	100
BDP_239585	46	46894	98
BDP_265739	24	46894	98
BDP_291269	55	46894	33
BDP_315089	13	46894	100
BDP_3475	16	46893	100
BDP_396038	37	46893	100
BDP_359091	11	46892	100
BDP_54219	86	46891	100
BDP_332167	22	46891	100
BDP_10639	31	46890	100
BDP_211018	14	46890	26.89473684210526
BDP_184054	96	46889	62.09
BDP_229067	25	46889	100
BDP_88109	13	46888	91.00990099009901
BDP_266585	50	46888	97
BDP_124812	9	46887	99
BDP_198086	12	46887	100
BDP_283166	133	46887	100
BDP_410448	48	46887	98
BDP_122052	15	46886	100
BDP_313883	15	46886	100
BDP_322993	18	46886	100
BDP_405924	8	46886	100
BDP_4386	369	46885	96
BDP_5284	18	46885	100
BDP_358604	14	46884	95
BDP_418008	7	46884	99
BDP_17973	15	46883	94.01
BDP_77915	26	46883	100
BDP_412479	68	46883	96
BDP_119509	121	46882	100
BDP_105175	47	46881	97
BDP_126044	20	46881	100
BDP_311131	17	46881	99
BDP_338889	10	46881	100
BDP_349626	49	46880	100
BDP_231343	47	46879	100
BDP_245718	12	46878	100
BDP_261407	8	46878	100
BDP_132685	8	46877	100
BDP_133313	69	46877	99
BDP_147790	64	46875	98
BDP_195561	15	46875	100
BDP_220042	9	46875	98
BDP_368707	14	46875	95
BDP_31926	13	46873	100
BDP_49159	46	46873	100
BDP_307496	57	46873	100
BDP_18557	67	46872	100
BDP_113158	18	46872	99
BDP_369275	21	46872	99
BDP_375536	63	46872	96
BDP_234787	15	46870	100
BDP_236760	107	46870	90
BDP_19368	14	46868	100
BDP_204839	29	46868	48.46153846153847
BDP_260092	21	46868	100
BDP_230995	124	46867	100
BDP_314068	32	46867	100
BDP_46921	49	46865	99
BDP_63688	22	46865	100
BDP_172157	29	46865	100
BDP_181174	26	46865	100
BDP_429247	9	46865	100
BDP_27878	22	46864	100
BDP_70560	14	46864	96
BDP_251768	42	46864	100
BDP_398032	22	46864	99
BDP_55260	60	46862	97
BDP_172525	21	46862	100
BDP_178647	19	46861	100
BDP_334835	8	46861	100
BDP_248505	48	46860	98
BDP_360347	46	46860	100
BDP_71925	79	46859	100
BDP_75439	21	46859	100
BDP_394573	20	46859	100
BDP_5082	19	46858	100
BDP_31637	18	46858	100
BDP_353813	11	46858	100
BDP_199616	46	46856	95
BDP_133712	45	46854	97
BDP_43635	99	46852	62.410000000000004
BDP_169107	354	46852	99
BDP_424299	51	46852	96.00990099009901
BDP_69008	102	46851	99
BDP_174054	45	46851	97.01
BDP_213235	67	46851	100
BDP_329314	46	46851	100
BDP_398425	1000	46850	100
BDP_9543	23	46849	100
BDP_59939	11	46849	100
BDP_316942	19	46849	99
BDP_379634	15	46849	99
BDP_116492	47	46848	99
BDP_123066	18	46847	100
BDP_223306	126	46847	100
BDP_360369	46	46847	100
BDP_52640	53	46846	98
BDP_169484	12	46846	100
BDP_251586	102	46846	100
BDP_384334	42	46846	93
BDP_119330	22	46845	100
BDP_105061	14	46844	72.01
BDP_225157	66	46844	98
BDP_106321	6	46843	52.29
BDP_188560	87	46843	100
BDP_416256	33	46843	90
BDP_43740	30	46842	90.0392156862745
BDP_251641	19	46842	99
BDP_357131	52	46842	100
BDP_26654	133	46841	84.00990099009901
BDP_332363	19	46841	100
BDP_100208	21	46840	100
BDP_378184	19	46840	100
BDP_82479	8	46839	100
BDP_321434	20	46839	100
BDP_63602	35	46838	100
BDP_150749	18	46838	100
BDP_186836	7	46838	100
BDP_366533	99	46838	86
BDP_196566	45	46837	100
BDP_305076	19	46837	100
BDP_345188	52	46837	100
BDP_36980	20	46836	100
BDP_200608	14	46836	93
BDP_378678	21	46836	100
BDP_77382	56	46835	100
BDP_143453	23	46835	99
BDP_288077	10	46835	100
BDP_340335	123	46835	98
BDP_142889	19	46833	100
BDP_189618	20	46833	25.18811881188119
BDP_320544	23	46833	100
BDP_369231	8	46833	100
BDP_71539	63	46832	96
BDP_267664	78	46832	100
BDP_290141	22	46832	100
BDP_304384	8	46832	100
BDP_172577	8	46831	100
BDP_228955	25	46831	96
BDP_304100	5	46831	99
BDP_183578	50	46830	100
BDP_308144	63	46830	89.00990099009901
BDP_323126	44	46830	96.03999999999999
BDP_330960	9	46830	99
BDP_2282	122	46829	99
BDP_29715	19	46829	77.44
BDP_140524	50	46827	32.25
BDP_64041	63	46825	100
BDP_136699	18	46825	72.16
BDP_173060	23	46825	57.23809523809523
BDP_243407	32	46825	98
BDP_256693	30	46825	96
BDP_179614	93	46824	100
BDP_266763	50	46824	99
BDP_317422	7	46824	100
BDP_259346	10	46823	100
BDP_147577	29	46821	95
BDP_303726	24	46820	95
BDP_327827	65	46819	100
BDP_3465	36	46818	100
BDP_16716	82	46818	59.90909090909091
BDP_59170	27	46818	100
BDP_91159	51	46818	99
BDP_100853	8	46817	100
BDP_218168	106	46817	97
BDP_219936	49	46817	98
BDP_240911	19	46817	99
BDP_81781	23	46816	100
BDP_115540	28	46816	99
BDP_214005	21	46816	100
BDP_249667	23	46815	99
BDP_303448	99	46815	100
BDP_346548	26	46815	99
BDP_189944	50	46814	100
BDP_311631	21	46814	100
BDP_350140	53	46814	94
BDP_134752	180	46813	97
BDP_155711	16	46813	100
BDP_392413	19	46813	99
BDP_114657	54	46812	99
BDP_233775	26	46812	22.01
BDP_312513	14	46812	95
BDP_393597	11	46812	100
BDP_428593	31	46812	100
BDP_301261	18	46811	98
BDP_333736	47	46811	98
BDP_53623	42	46810	100
BDP_116305	71	46810	100
BDP_344916	12	46810	53.21000000000001
BDP_421321	8	46810	100
BDP_42984	195	46809	88
BDP_91937	54	46809	100
BDP_271361	199	46808	100
BDP_372515	46	46807	35.24
BDP_155822	70	46806	98
BDP_254330	24	46806	29.25
BDP_347902	23	46806	92
BDP_428918	7	46806	99
BDP_414132	9	46805	98
BDP_173243	91	46804	100
BDP_356768	48	46804	94
BDP_251416	125	46803	100
BDP_312771	8	46803	100
BDP_20051	10	46802	100
BDP_59626	80	46802	67
BDP_135274	100	46802	93.0392156862745
BDP_137474	100	46802	69.00990099009901
BDP_139146	46	46802	100
BDP_58010	107	46801	100
BDP_97024	22	46801	99
BDP_201079	63	46801	95
BDP_376045	18	46800	100
BDP_328358	10	46799	100
BDP_38848	47	46798	100
BDP_356306	19	46798	98
BDP_377559	31	46798	97
BDP_228779	31	46797	97
BDP_227357	17	46796	94
BDP_134471	42	46795	100
BDP_181081	12	46795	100
BDP_294860	22	46795	100
BDP_350307	25	46795	100
BDP_62435	22	46794	99
BDP_137023	86	46794	96
BDP_254081	22	46794	100
BDP_47313	32	46793	100
BDP_377703	57	46793	100
BDP_77497	15	46792	100
BDP_22688	15	46791	100
BDP_32622	23	46791	98
BDP_429519	12	46791	100
BDP_382314	32	46790	94
BDP_429091	32	46790	100
BDP_114562	49	46789	81.00990099009901
BDP_130668	28	46789	100
BDP_157837	17	46789	95
BDP_260476	51	46789	98
BDP_3508	23	46788	100
BDP_13209	7	46788	100
BDP_182265	18	46788	100
BDP_286828	91	46788	94
BDP_132515	58	46786	86.00990099009901
BDP_134500	7	46786	100
BDP_69179	46	46785	100
BDP_370798	18	46785	100
BDP_3902	27	46784	99
BDP_95162	16	46784	97
BDP_240511	46	46784	95.00990099009901
BDP_263773	17	46784	30.810000000000002
BDP_56968	18	46783	100
BDP_36211	8	46782	100
BDP_290297	26	46782	99
BDP_342521	42	46782	95
BDP_87367	14	46780	95
BDP_101863	41	46780	100
BDP_115459	46	46780	98
BDP_170292	7	46780	98
BDP_250858	23	46780	100
BDP_334001	47	46780	100
BDP_412244	8	46780	100
BDP_943	16	46779	100
BDP_318697	46	46779	100
BDP_350619	20	46779	100
BDP_37415	17	46778	99
BDP_109553	51	46778	99
BDP_213164	24	46778	100
BDP_390250	17	46778	100
BDP_102830	19	46776	94
BDP_331967	8	46776	100
BDP_59144	57	46775	100
BDP_164518	64	46775	100
BDP_370958	46	46775	100
BDP_5592	63	46774	98
BDP_336952	29	46774	97.01
BDP_420385	20	46774	100
BDP_415633	46	46773	100
BDP_42057	24	46772	51.592592592592595
BDP_185854	8	46772	100
BDP_229032	45	46771	100
BDP_260474	42	46771	100
BDP_24239	64	46770	100
BDP_59908	25	46770	100
BDP_82620	5	46770	100
BDP_87752	15	46770	100
BDP_403438	25	46770	96
BDP_41602	72	46769	99
BDP_74262	48	46769	100
BDP_378265	46	46769	98
BDP_31485	20	46768	100
BDP_111429	56	46768	100
BDP_164136	19	46768	100
BDP_219983	99	46768	98
BDP_313697	16	46768	97
BDP_405323	23	46768	100
BDP_1579	47	46767	100
BDP_55515	61	46767	81
BDP_185421	55	46767	100
BDP_355995	21	46767	100
BDP_381835	25	46767	100
BDP_48065	18	46766	100
BDP_28420	8	46765	100
BDP_126531	45	46765	99
BDP_250538	20	46764	98
BDP_315560	47	46764	100
BDP_186686	18	46763	100
BDP_199975	39	46763	100
BDP_268952	196	46763	100
BDP_179026	46	46762	100
BDP_3669	64	46761	100
BDP_38115	23	46761	99
BDP_140992	94	46761	97
BDP_224568	47	46761	100
BDP_14246	64	46760	99
BDP_222647	28	46760	100
BDP_271876	32	46760	100
BDP_95954	19	46759	95
BDP_123472	65	46759	100
BDP_346247	12	46758	100
BDP_195434	17	46757	100
BDP_95406	8	46756	100
BDP_185338	18	46756	100
BDP_245576	8	46756	100
BDP_68992	56	46755	100
BDP_151439	12	46755	100
BDP_269877	91	46755	90
BDP_279129	19	46755	100
BDP_116470	107	46754	100
BDP_294233	40	46754	100
BDP_287825	98	46753	92
BDP_179842	14	46752	94
BDP_247165	50	46752	100
BDP_344710	14	46752	95
BDP_155821	17	46751	100
BDP_4833	14	46750	94
BDP_4915	47	46750	99
BDP_10472	20	46750	100
BDP_193906	49	46750	100
BDP_201652	23	46750	100
BDP_236061	48	46750	90
BDP_317854	8	46749	99
BDP_8067	17	46748	92
BDP_250503	6	46748	96.01
BDP_256062	15	46748	99
BDP_43302	15	46747	100
BDP_265764	8	46747	100
BDP_288195	52	46747	100
BDP_27175	20	46746	99
BDP_76193	11	46746	100
BDP_276382	49	46746	99
BDP_367399	23	46746	100
BDP_72202	125	46745	97
BDP_156347	19	46745	100
BDP_153038	91	46744	100
BDP_364745	25	46744	99
BDP_418412	68	46743	100
BDP_201078	46	46742	94
BDP_207643	45	46742	100
BDP_63357	33	46741	100
BDP_321879	16	46741	99
BDP_353975	16	46741	100
BDP_42414	10	46740	100
BDP_76493	91	46740	100
BDP_429381	199	46740	100
BDP_19952	121	46739	100
BDP_360659	21	46739	97
BDP_384755	20	46739	100
BDP_38919	12	46738	100
BDP_146942	16	46738	100
BDP_374720	8	46738	98
BDP_379671	80	46738	100
BDP_398851	36	46738	98
BDP_412597	48	46738	90.0873786407767
BDP_285854	192	46737	86
BDP_66664	120	46736	36.89
BDP_74160	61	46736	97
BDP_120622	25	46736	80
BDP_373671	15	46735	100
BDP_50929	130	46734	100
BDP_105896	14	46734	96
BDP_272231	52	46734	100
BDP_318954	79	46733	100
BDP_388501	63	46733	79
BDP_219902	14	46732	96
BDP_399851	101	46732	95
BDP_231562	17	46731	100
BDP_247142	20	46731	100
BDP_365224	15	46731	100
BDP_377110	57	46731	97
BDP_22346	31	46730	100
BDP_45518	7	46730	100
BDP_56064	101	46730	100
BDP_81679	22	46730	100
BDP_92196	55	46730	100
BDP_197793	14	46729	100
BDP_360156	22	46729	100
BDP_25583	16	46728	59.74311926605505
BDP_125297	14	46728	100
BDP_150084	21	46728	100
BDP_253254	26	46728	100
BDP_140899	13	46727	100
BDP_143878	20	46727	100
BDP_222525	23	46727	80.00990099009901
BDP_122650	15	46726	100
BDP_188220	32	46726	100
BDP_206423	60	46726	98
BDP_370638	20	46726	100
BDP_132772	25	46725	100
BDP_277268	47	46725	100
BDP_339220	8	46725	100
BDP_364977	100	46725	100
BDP_122706	14	46724	96
BDP_205436	220	46724	98
BDP_266871	21	46724	96
BDP_293100	14	46724	100
BDP_309214	129	46724	99
BDP_14016	63	46723	100
BDP_121957	85	46723	100
BDP_175983	199	46723	94
BDP_299182	50	46723	100
BDP_69241	24	46722	86.00990099009901
BDP_204077	8	46722	100
BDP_6098	87	46721	100
BDP_156560	46	46721	100
BDP_418985	11	46721	100
BDP_423726	8	46721	100
BDP_138291	17	46720	100
BDP_396314	91	46720	100
BDP_34189	49	46719	90.01
BDP_106666	45	46719	100
BDP_183944	28	46719	98
BDP_31790	33	46718	99
BDP_320262	56	46718	73.69
BDP_136465	25	46717	100
BDP_257919	70	46717	100
BDP_304286	18	46717	98
BDP_400062	92	46717	99
BDP_12032	17	46716	100
BDP_49674	47	46716	99
BDP_211050	63	46716	96
BDP_376289	17	46716	76.0392156862745
BDP_66106	17	46715	94
BDP_190304	18	46715	100
BDP_337704	16	46715	100
BDP_357080	30	46715	54.03999999999999
BDP_16222	58	46714	92
BDP_146965	199	46714	86
BDP_271475	21	46714	99
BDP_269203	21	46713	100
BDP_165517	14	46711	100
BDP_276120	9	46711	100
BDP_301613	59	46711	98
BDP_385376	106	46711	96
BDP_77193	38	46710	99
BDP_86862	20	46710	100
BDP_149084	52	46710	100
BDP_172659	63	46710	97
BDP_184284	14	46710	100
BDP_366961	8	46710	100
BDP_72078	21	46708	100
BDP_15537	24	46707	98
BDP_127237	27	46707	96
BDP_229476	15	46707	99
BDP_305266	17	46707	93
BDP_318494	6	46707	98
BDP_91924	12	46706	99
BDP_117207	23	46706	99
BDP_195132	46	46706	100
BDP_208744	17	46706	93
BDP_150237	7	46705	100
BDP_183952	23	46704	100
BDP_59866	15	46703	99
BDP_347372	12	46703	30.445652173913047
BDP_361952	23	46702	99
BDP_160024	60	46701	100
BDP_21855	20	46700	100
BDP_38916	18	46700	100
BDP_42869	8	46700	100
BDP_112969	15	46700	100
BDP_273021	16	46700	82
BDP_352013	34	46700	80.64
BDP_169071	8	46699	100
BDP_378914	5	46699	99
BDP_345911	19	46698	100
BDP_23754	90	46697	98
BDP_57299	57	46697	100
BDP_116541	8	46697	100
BDP_286890	14	46697	100
BDP_55930	5	46696	100
BDP_78301	88	46696	98
BDP_131136	17	46695	99
BDP_124916	30	46694	92.00990099009901
BDP_173459	29	46694	98
BDP_220582	47	46694	100
BDP_163231	16	46693	69.25
BDP_175663	47	46693	100
BDP_93419	47	46692	100
BDP_127419	83	46692	92
BDP_67322	99	46691	100
BDP_362829	6	46691	99
BDP_372954	91	46691	100
BDP_410797	21	46691	100
BDP_417660	20	46691	100
BDP_6002	46	46690	100
BDP_319934	103	46690	85
BDP_329616	14	46690	96
BDP_349624	17	46690	100
BDP_360855	8	46690	100
BDP_50748	18	46688	100
BDP_360934	31	46688	100
BDP_16443	12	46687	66.15686274509804
BDP_20505	29	46687	99
BDP_91260	19	46687	100
BDP_193812	40	46687	100
BDP_293931	41	46687	100
BDP_414324	10	46687	100
BDP_69969	7	46684	100
BDP_86925	47	46684	100
BDP_58103	33	46683	99
BDP_154336	64	46683	100
BDP_324341	7	46683	100
BDP_424187	16	46683	42.29
BDP_240800	27	46681	91
BDP_267144	17	46681	100
BDP_139875	18	46680	100
BDP_230168	20	46679	92
BDP_10345	50	46676	100
BDP_97899	53	46676	80.00990099009901
BDP_211250	254	46676	93
BDP_13711	7	46675	99
BDP_42416	47	46674	100
BDP_123602	109	46674	99
BDP_167392	8	46674	100
BDP_35341	64	46673	98
BDP_334074	23	46673	100
BDP_395117	8	46673	100
BDP_4124	42	46672	90
BDP_385990	7	46671	100
BDP_67805	31	46670	100
BDP_309605	18	46670	98
BDP_8052	46	46669	100
BDP_96659	8	46669	100
BDP_306578	8	46669	100
BDP_239548	7	46668	100
BDP_328162	179	46667	100
BDP_55692	73	46666	93
BDP_81694	64	46666	100
BDP_89586	17	46666	99
BDP_294325	63	46666	96
BDP_45426	14	46665	96
BDP_88336	14	46665	62.15384615384616
BDP_254542	49	46665	97
BDP_370774	166	46665	92
BDP_396762	118	46665	95
BDP_219511	47	46664	100
BDP_339652	68	46664	99
BDP_371670	96	46664	92
BDP_406821	8	46664	100
BDP_36441	43	46663	93
BDP_294646	25	46663	99
BDP_347812	19	46663	36.96052631578948
BDP_37346	8	46662	100
BDP_196276	21	46662	90.00990099009901
BDP_294394	13	46661	24.250000000000004
BDP_315945	107	46661	100
BDP_158228	21	46660	100
BDP_181746	31	46660	100
BDP_217727	111	46660	100
BDP_324309	64	46660	100
BDP_137082	51	46659	100
BDP_140704	37	46659	100
BDP_188247	25	46659	98
BDP_327778	18	46659	92
BDP_16697	28	46658	100
BDP_71537	16	46658	100
BDP_211154	23	46658	100
BDP_404176	17	46658	69.0392156862745
BDP_112007	20	46657	99
BDP_376557	77	46656	100
BDP_201077	191	46655	84
