cluster	type	genome_size	name
family_1	BDP	33898	BDP_84076
family_1	BDP	35232	BDP_94241
family_1	BDP	43285	BDP_421468
family_1	BDP	43179	BDP_175656
family_1	BDP	31427	BDP_260316
family_1	BDP	35907	BDP_148899
family_1	BDP	35618	BDP_397480
family_1	BDP	28958	BDP_143415
family_1	BDP	36037	BDP_396455
family_1	BDP	37346	BDP_116908
family_1	BUP	35110	BUP_112961
family_1	BDP	29544	BDP_413679
family_1	BDP	30015	BDP_31084
family_1	BDP	30399	BDP_102098
family_1	BDP	30857	BDP_120144
family_1	BDP	31041	BDP_111334
family_1	BDP	32527	BDP_181721
family_1	BDP	33149	BDP_171791
family_1	BDP	33888	BDP_274042
family_1	BDP	34520	BDP_226750
family_1	BUP	28399	BUP_212666
family_1	BUP	6372	BUP_157448
family_1	BUP	40133	BUP_122079
family_1	BUP	33567	BUP_250184
family_1	BDP	31835	BDP_35945
family_1	BDP	32600	BDP_152978
family_1	BDP	34355	BDP_251608
family_1	BDP	37144	BDP_89431
family_1	BUP	24406	BUP_74962
family_1	BUP	40176	BUP_76834
family_1	BUP	35148	BUP_44466
family_1	BDP	35794	BDP_74788
family_1	BDP	36368	BDP_151693
family_1	BDP	35040	BDP_134723
family_1	BDP	35648	BDP_242457
family_1	BUP	37929	BUP_311223
family_1	BDP	32219	BDP_272030
family_1	BDP	31366	BDP_415074
family_1	BDP	31750	BDP_59270
family_1	BDP	32263	BDP_289354
family_1	BDP	32484	BDP_195539
family_1	BDP	33306	BDP_84514
family_1	BDP	33605	BDP_170740
family_1	BUP	33167	BUP_1095
family_1	BDP	30776	BDP_420384
family_1	BDP	31584	BDP_370383
family_1	BUP	34770	BUP_11789
family_1	BUP	28163	BUP_35448
family_1	BUP	36119	BUP_63148
family_1	BDP	32581	BDP_175941
family_1	BDP	37504	BDP_373061
family_1	BDP	34158	BDP_228693
family_1	BDP	29074	BDP_30717
family_1	BDP	29261	BDP_428337
family_1	BDP	30824	BDP_229498
family_1	BDP	31637	BDP_90557
family_1	BDP	32083	BDP_164936
family_1	BDP	32711	BDP_47361
family_1	BDP	32838	BDP_356001
family_1	BDP	33899	BDP_395799
family_1	BUP	9282	BUP_288891
family_1	BDP	31935	BDP_75856
family_1	BDP	32416	BDP_227821
family_1	BDP	33214	BDP_69429
family_1	BDP	33455	BDP_171563
family_1	BDP	35442	BDP_392709
family_1	BDP	36787	BDP_392414
family_1	BDP	37848	BDP_343014
family_1	BUP	37316	BUP_321629
family_1	BDP	32967	BDP_262654
family_1	BDP	29471	BDP_260973
family_1	BDP	29750	BDP_83100
family_1	BDP	30617	BDP_47650
family_1	BDP	31157	BDP_371368
family_1	BDP	31497	BDP_175509
family_1	BDP	33709	BDP_53936
family_1	BUP	6369	BUP_110625
family_1	BDP	31021	BDP_252184
family_1	BDP	36998	BDP_53245
family_1	BDP	37412	BDP_136441
family_1	BUP	33046	BUP_100579
family_1	BDP	36941	BDP_162833
family_1	BDP	32554	BDP_375812
family_1	BDP	37046	BDP_108163
family_1	BDP	37984	BDP_117321
family_1	BDP	32150	BDP_379247
family_1	BDP	32737	BDP_241473
family_1	BDP	35240	BDP_66184
family_1	BUP	35131	BUP_193959
family_1	BDP	30407	BDP_231332
family_1	BDP	31414	BDP_377729
family_1	BDP	31450	BDP_5684
family_1	BDP	31979	BDP_389141
family_1	BDP	32223	BDP_84045
family_1	BDP	33068	BDP_128559
family_1	BDP	31586	BDP_366267
family_1	BDP	32333	BDP_321521
family_1	BDP	34149	BDP_382320
family_1	BDP	39181	BDP_229536
family_1	BDP	36390	BDP_226682
family_1	BDP	33432	BDP_32827
family_1	BDP	34625	BDP_70650
family_1	BDP	34907	BDP_387108
family_1	BDP	36684	BDP_183808
family_1	BDP	39171	BDP_87831
family_1	BUP	35734	BUP_283001
family_1	BDP	29086	BDP_217119
family_1	BDP	29894	BDP_37714
family_1	BDP	29989	BDP_378474
family_1	BDP	30433	BDP_361425
family_1	BDP	30476	BDP_224611
family_1	BDP	31367	BDP_394043
family_1	BDP	31467	BDP_419630
family_1	BDP	31859	BDP_92891
family_1	BDP	32376	BDP_325923
family_1	BDP	33097	BDP_327923
family_1	BDP	35665	BDP_304559
family_1	BDP	36070	BDP_181612
family_1	BUP	29437	BUP_7643
family_1	BDP	30160	BDP_208525
family_1	BDP	31221	BDP_161005
family_1	BDP	31327	BDP_139509
family_1	BUP	6707	BUP_63250
family_1	BDP	36018	BDP_365396
family_1	BUP	32884	BUP_1772
family_1	BDP	34918	BDP_362860
family_1	BDP	37694	BDP_391837
family_1	BDP	34037	BDP_15751
family_1	BDP	34993	BDP_322244
family_1	BUP	31577	BUP_193063
family_1	BDP	44638	BDP_97643
family_1	BUP	23750	BUP_22762
family_1	BDP	37101	BDP_116139
family_1	BDP	30265	BDP_155750
family_1	BDP	31661	BDP_360197
family_1	BDP	31705	BDP_215205
family_1	BDP	32570	BDP_228566
family_1	BDP	32706	BDP_412919
family_1	BDP	33482	BDP_182786
family_1	BDP	35856	BDP_112104
family_1	BDP	33380	BDP_128125
family_1	BDP	31230	BDP_60991
family_1	BDP	33396	BDP_313003
family_1	BDP	33830	BDP_261107
family_1	BDP	34608	BDP_307667
family_1	BDP	35280	BDP_125750
family_1	BDP	31764	BDP_51054
family_1	BDP	30023	BDP_402401
family_1	BDP	35342	BDP_342782
family_1	BDP	32994	BDP_359534
family_1	BDP	36923	BDP_54319
family_1	BDP	39456	BDP_398264
family_1	BDP	40292	BDP_88757
family_1	BDP	37617	BDP_33474
family_1	BDP	33571	BDP_345641
family_1	BDP	36440	BDP_54433
family_1	BDP	39782	BDP_405470
family_1	BUP	26644	BUP_273483
family_1	BDP	31528	BDP_210581
family_1	BUP	26599	BUP_14208
family_1	BDP	34823	BDP_329083
family_1	BDP	36389	BDP_157992
family_1	BUP	41246	BUP_117916
family_1	BDP	32894	BDP_280284
family_1	BDP	33596	BDP_174256
family_1	BDP	33698	BDP_112597
family_1	BDP	33828	BDP_398267
family_1	BDP	34679	BDP_323663
family_1	BDP	38475	BDP_134549
family_1	BDP	34589	BDP_278854
family_1	BDP	35379	BDP_343199
family_1	BDP	36393	BDP_274221
family_1	BDP	39291	BDP_312621
family_1	BDP	28667	BDP_143424
family_1	BDP	30192	BDP_61214
family_1	BDP	32230	BDP_260786
family_1	BUP	30985	BUP_337581
family_1	BDP	30232	BDP_178148
family_1	BDP	33511	BDP_360532
family_1	BDP	40973	BDP_228358
family_1	BUP	13865	BUP_120382
family_1	BDP	32699	BDP_384948
family_1	BDP	33739	BDP_18642
family_1	BDP	37756	BDP_243955
family_1	BUP	36322	BUP_266030
family_1	BDP	39639	BDP_179606
family_1	BDP	34078	BDP_82562
family_1	BDP	29970	BDP_340570
family_1	BDP	30120	BDP_333558
family_1	BDP	30763	BDP_273732
family_1	BDP	40252	BDP_301634
family_1	BUP	33180	BUP_57098
family_1	BUP	31219	BUP_51452
family_1	BDP	29367	BDP_2107
family_1	BDP	31930	BDP_209529
family_1	BDP	32186	BDP_396
family_1	BDP	34268	BDP_56747
family_1	BDP	34381	BDP_215553
family_1	BDP	36045	BDP_230632
family_1	BDP	36133	BDP_28717
family_1	BUP	31728	BUP_64394
family_1	BDP	31645	BDP_361199
family_1	BDP	44825	BDP_64830
family_1	BDP	32035	BDP_149652
family_1	BDP	33579	BDP_58892
family_1	BDP	46480	BDP_27737
family_1	BDP	37640	BDP_135635
family_1	BDP	33650	BDP_156548
family_1	BUP	27892	BUP_5394
family_1	BDP	32719	BDP_206303
family_1	BUP	39706	BUP_128514
family_1	BDP	35851	BDP_358519
family_1	BDP	38069	BDP_349731
family_1	BDP	34401	BDP_326902
family_1	BUP	29199	BUP_274425
family_1	BDP	29882	BDP_22140
family_1	BDP	30625	BDP_147446
family_1	BDP	30931	BDP_20970
family_1	BDP	31515	BDP_397703
family_1	BDP	32568	BDP_151330
family_1	BDP	33112	BDP_50703
family_1	BUP	31457	BUP_277115
family_1	BDP	31184	BDP_381141
family_1	BDP	33952	BDP_309285
family_1	BDP	37035	BDP_285998
family_1	BDP	36480	BDP_292410
family_1	BDP	37241	BDP_151808
family_1	BDP	30927	BDP_180790
family_1	BDP	31939	BDP_278619
family_1	BUP	22013	BUP_242782
family_1	BUP	20905	BUP_309931
family_1	BDP	35458	BDP_303801
family_1	BUP	36073	BUP_212374
family_1	BUP	14893	BUP_92113
family_1	BDP	28203	BDP_29959
family_1	BDP	29965	BDP_205962
family_1	BDP	30345	BDP_267696
family_1	BDP	34262	BDP_205296
family_1	BDP	34415	BDP_334782
family_1	BDP	33414	BDP_156539
family_1	BDP	35910	BDP_113670
family_1	BDP	35247	BDP_196221
family_1	BDP	37663	BDP_10741
family_1	BUP	32857	BUP_143843
family_1	BDP	35382	BDP_331138
family_1	BDP	28580	BDP_312196
family_1	BDP	34013	BDP_370389
family_1	BDP	35657	BDP_260741
family_1	BDP	38311	BDP_175080
family_1	BDP	34151	BDP_285471
family_1	BDP	33989	BDP_32583
family_1	BDP	29913	BDP_303139
family_1	BDP	33674	BDP_386432
family_1	BDP	28428	BDP_429191
family_1	BDP	29001	BDP_135216
family_1	BDP	33670	BDP_363571
family_1	BDP	32287	BDP_111998
family_1	BUP	12333	BUP_8699
family_1	BUP	34354	BUP_144202
family_1	BDP	35752	BDP_361782
family_1	BDP	31003	BDP_46482
family_1	BDP	31895	BDP_345838
family_1	BDP	33485	BDP_250709
family_1	BDP	36488	BDP_16021
family_1	BDP	36977	BDP_20613
family_1	BDP	34566	BDP_408743
family_1	BDP	29093	BDP_48545
family_1	BDP	33678	BDP_342201
family_1	BDP	33795	BDP_84241
family_1	BUP	34078	BUP_224404
family_1	BDP	28108	BDP_420611
family_1	BDP	32121	BDP_175346
family_1	BDP	37061	BDP_204549
family_1	BUP	29323	BUP_250802
family_1	BDP	28558	BDP_405
family_1	BDP	31090	BDP_310286
family_1	BUP	5598	BUP_184623
family_1	BDP	33044	BDP_358219
family_1	BDP	34711	BDP_347926
family_1	BUP	41842	BUP_349471
family_1	BDP	36564	BDP_267336
family_1	BDP	40401	BDP_168759
family_1	BDP	43078	BDP_82880
family_1	BDP	38729	BDP_63391
family_1	BDP	34921	BDP_35806
family_1	BDP	36941	BDP_153139
family_1	BDP	35463	BDP_318423
family_1	BDP	37777	BDP_28715
family_1	BDP	38387	BDP_389468
family_1	BDP	40920	BDP_409487
family_1	BDP	31999	BDP_155037
family_1	BUP	31126	BUP_99380
family_1	BDP	36191	BDP_269163
family_1	BDP	22599	BDP_411236
family_1	BDP	33386	BDP_143973
family_1	BUP	29904	BUP_356598
family_1	BUP	40979	BUP_95466
family_1	BDP	37355	BDP_34895
family_1	BUP	24613	BUP_6705
family_1	BDP	28360	BDP_26910
family_1	BDP	33343	BDP_153637
family_1	BDP	35806	BDP_143229
family_1	BDP	34995	BDP_50896
family_1	BDP	35493	BDP_352017
family_1	BDP	34198	BDP_37999
family_1	BDP	28890	BDP_52547
family_1	BDP	34995	BDP_102136
family_1	BDP	36449	BDP_86834
family_1	BDP	38057	BDP_107652
family_1	BDP	44143	BDP_368190
family_1	BUP	31741	BUP_141258
family_1	BDP	34879	BDP_135678
family_1	BDP	32509	BDP_108027
family_1	BDP	34650	BDP_172332
family_1	BDP	35930	BDP_41197
family_1	BUP	8386	BUP_185446
family_1	BDP	35417	BDP_10222
family_1	BDP	37857	BDP_98305
family_1	BDP	36371	BDP_204592
family_1	BDP	35119	BDP_371862
family_1	BDP	29012	BDP_245686
family_1	BUP	18357	BUP_61981
family_1	BDP	35144	BDP_121302
family_1	BDP	37823	BDP_330269
family_1	BDP	40800	BDP_267337
family_1	BDP	32722	BDP_24610
family_1	BUP	28075	BUP_204682
family_1	BDP	33610	BDP_138952
family_1	BUP	8041	BUP_330287
family_1	BDP	38829	BDP_221205
family_1	BUP	37383	BUP_87795
family_1	BUP	32922	BUP_209280
family_1	BDP	37877	BDP_103736
family_1	BDP	39360	BDP_26264
family_1	BDP	40753	BDP_404213
family_1	BDP	38757	BDP_323235
family_1	BDP	32782	BDP_166772
family_1	BDP	31249	BDP_55508
family_1	BUP	18322	BUP_100411
family_1	BDP	38051	BDP_166268
family_1	BDP	38150	BDP_33568
family_1	BDP	41020	BDP_86578
family_1	BDP	39561	BDP_314351
family_1	BDP	33922	BDP_76200
family_1	BDP	43597	BDP_36175
family_1	BUP	34134	BUP_306360
family_1	BUP	14621	BUP_280875
family_1	BUP	39591	BUP_246899
family_1	BUP	45446	BUP_99665
family_1	BUP	39056	BUP_106014
family_1	BDP	32804	BDP_227242
family_1	BDP	36819	BDP_259255
family_1	BUP	41829	BUP_125304
family_1	BUP	39270	BUP_355802
family_1	BDP	36996	BDP_368875
family_1	BUP	8504	BUP_351878
family_1	BDP	40599	BDP_353210
family_1	BUP	14424	BUP_212726
family_1	BDP	32872	BDP_31648
family_1	BDP	35377	BDP_289350
family_1	BDP	40727	BDP_425231
family_1	BDP	38120	BDP_3321
family_1	BUP	33050	BUP_227789
family_1	BDP	41387	BDP_202881
family_1	BDP	39580	BDP_27749
family_1	BDP	39787	BDP_409972
family_1	BDP	41505	BDP_361391
family_1	BDP	41258	BDP_198598
family_1	BUP	36881	BUP_344
family_1	BUP	36453	BUP_337837
family_1	BUP	20546	BUP_358870
family_1	BUP	36069	BUP_118568
family_1	BDP	38218	BDP_117845
family_1	BDP	34195	BDP_18547
family_1	BDP	36580	BDP_160706
family_1	BUP	32831	BUP_175910
family_1	BDP	28715	BDP_14533
family_1	BUP	34962	BUP_220172
family_1	BDP	33911	BDP_145551
family_1	BDP	37890	BDP_24765
family_1	BDP	40918	BDP_113517
family_1	BDP	41341	BDP_343057
family_1	BDP	34437	BDP_97350
family_1	BDP	37721	BDP_210190
family_1	BDP	38449	BDP_97880
family_1	BUP	36488	BUP_361922
family_1	BDP	39944	BDP_323709
family_1	BDP	35559	BDP_325287
family_1	BDP	34854	BDP_17402
family_1	BDP	35080	BDP_400528
family_1	BDP	41775	BDP_63163
family_1	BDP	34960	BDP_294550
family_1	BDP	36190	BDP_425418
family_1	BUP	38857	BUP_284535
family_1	BDP	38439	BDP_191376
family_1	BDP	34509	BDP_358771
family_1	BUP	7803	BUP_226907
family_1	BDP	39783	BDP_280031
family_1	BDP	34669	BDP_335774
family_1	BDP	39173	BDP_344968
family_1	BDP	34459	BDP_422813
family_1	BUP	36987	BUP_241695
family_1	BDP	38415	BDP_305359
family_1	BDP	32522	BDP_157700
family_1	BDP	34468	BDP_125206
family_1	BDP	37625	BDP_203009
family_1	BUP	20507	BUP_130857
family_1	BDP	37372	BDP_227637
family_1	BDP	37437	BDP_98597
family_1	BDP	39348	BDP_387339
family_1	BUP	34475	BUP_363524
family_1	BDP	36695	BDP_196822
family_1	BDP	34914	BDP_14490
family_1	BDP	35879	BDP_263820
family_1	BUP	41318	BUP_279315
family_1	BUP	39712	BUP_262021
family_1	BDP	41079	BDP_51613
family_1	BUP	7133	BUP_276971
family_1	BDP	38700	BDP_125986
family_1	BDP	35644	BDP_107510
family_1	BDP	37203	BDP_13019
family_1	BDP	35250	BDP_2303
family_1	BDP	37545	BDP_2447
family_1	BDP	41041	BDP_290135
family_1	BUP	36549	BUP_103425
family_1	BDP	36773	BDP_222418
family_1	BUP	7447	BUP_198968
family_1	BDP	37027	BDP_198017
family_1	BUP	37921	BUP_34756
family_1	BUP	36690	BUP_137888
family_1	BDP	40200	BDP_311269
family_1	BDP	39427	BDP_210748
family_1	BUP	34026	BUP_62300
family_1	BDP	38457	BDP_137858
family_1	BDP	36603	BDP_301912
family_1	BUP	27076	BUP_114042
family_1	BDP	35155	BDP_126921
family_1	BUP	23951	BUP_8224
family_1	BUP	26559	BUP_84981
family_1	BDP	41784	BDP_335197
family_1	BDP	36999	BDP_139863
family_1	BDP	37192	BDP_255076
family_1	BUP	34004	BUP_286380
family_1	BUP	31459	BUP_219788
family_1	BDP	33108	BDP_262655
family_1	BDP	36542	BDP_174686
family_1	BUP	36702	BUP_99055
family_1	BDP	30517	BDP_195183
family_1	BDP	38623	BDP_360181
family_1	BUP	35661	BUP_4743
family_1	BDP	35650	BDP_24338
family_1	BUP	13491	BUP_207347
family_1	BDP	37004	BDP_192467
family_1	BDP	29096	BDP_384376
family_1	BUP	21094	BUP_91795
family_1	BUP	34561	BUP_24266
family_1	BDP	35427	BDP_265604
family_1	BDP	38712	BDP_109321
family_1	BDP	37997	BDP_137673
family_1	BDP	36853	BDP_356767
family_1	BDP	35473	BDP_88256
family_1	BUP	37689	BUP_91172
family_1	BDP	37408	BDP_72450
family_1	BDP	36152	BDP_267419
family_1	BUP	35144	BUP_198251
family_1	BDP	38216	BDP_8431
family_1	BDP	33450	BDP_41629
family_1	BUP	24696	BUP_43688
family_1	BDP	33545	BDP_33135
family_1	BDP	39341	BDP_191851
family_1	BDP	37869	BDP_160157
family_1	BUP	37945	BUP_325838
family_1	BUP	32459	BUP_354135
family_1	BDP	38689	BDP_301156
family_1	BUP	38561	BUP_81798
family_1	BUP	34436	BUP_293585
family_1	BDP	37510	BDP_9115
family_1	BUP	26503	BUP_169303
family_1	BUP	35506	BUP_235963
family_1	BDP	34596	BDP_427644
family_1	BDP	37263	BDP_284266
family_1	BDP	37338	BDP_89600
family_1	BUP	27250	BUP_189792
family_1	BDP	35912	BDP_55302
family_1	BDP	36708	BDP_221684
family_1	BDP	35680	BDP_127611
family_1	BDP	29249	BDP_137822
family_1	BUP	13802	BUP_165973
family_1	BDP	36665	BDP_286466
family_1	BDP	39642	BDP_215620
family_1	BDP	35756	BDP_22164
family_1	BUP	34261	BUP_67899
family_1	BUP	20358	BUP_85096
family_1	BDP	40237	BDP_205723
family_1	BUP	31525	BUP_183440
family_1	BDP	39996	BDP_371443
family_1	BDP	34910	BDP_96893
family_1	BDP	37782	BDP_333884
family_1	BDP	36454	BDP_173798
family_1	BDP	35476	BDP_46540
family_1	BDP	36230	BDP_48032
family_1	BDP	37833	BDP_56805
family_1	BUP	33747	BUP_81142
family_1	BUP	20596	BUP_240284
family_1	BDP	34045	BDP_45520
family_1	BUP	27838	BUP_193602
family_1	BDP	36477	BDP_136760
family_1	BDP	34796	BDP_296443
family_1	BDP	34616	BDP_6278
family_1	BDP	37065	BDP_40932
family_1	BDP	35503	BDP_282871
family_1	BDP	37424	BDP_101920
family_1	BDP	38028	BDP_282524
family_1	BDP	36294	BDP_145634
family_1	BDP	37063	BDP_117474
family_1	BDP	36709	BDP_276892
family_1	BDP	37596	BDP_137210
family_1	BDP	40123	BDP_164551
family_1	BDP	32878	BDP_56495
family_1	BDP	37030	BDP_145471
family_1	BUP	38365	BUP_61045
family_1	BDP	39749	BDP_32978
family_1	BDP	36631	BDP_197277
family_1	BDP	37110	BDP_325721
family_1	BDP	37127	BDP_9018
family_1	BDP	32696	BDP_116402
family_1	BDP	36164	BDP_136680
family_1	BDP	38931	BDP_184961
family_1	BDP	37733	BDP_208853
family_1	BDP	38821	BDP_394824
family_1	BDP	37138	BDP_5097
family_1	BDP	34269	BDP_68751
family_1	BDP	41153	BDP_92748
family_1	BUP	30804	BUP_166672
family_1	BDP	34872	BDP_141653
family_1	BDP	37254	BDP_360613
family_1	BDP	38104	BDP_180975
family_1	BDP	32517	BDP_120086
family_1	BUP	35125	BUP_214882
family_1	BUP	37695	BUP_32876
family_1	BDP	39844	BDP_103529
family_1	BDP	36391	BDP_212358
family_1	BDP	33260	BDP_23598
family_1	BDP	32332	BDP_293110
family_1	BUP	22718	BUP_350753
family_1	BDP	36049	BDP_27576
family_1	BDP	37874	BDP_311972
family_1	BDP	35796	BDP_221355
family_1	BUP	32815	BUP_30582
family_1	BUP	39808	BUP_28324
family_1	BUP	29270	BUP_309718
family_1	BDP	35793	BDP_63668
family_1	BDP	33403	BDP_44240
family_1	BUP	33638	BUP_232006
family_1	BDP	41592	BDP_311493
family_1	BDP	36658	BDP_92835
family_1	BDP	24288	BDP_337578
family_1	BDP	37292	BDP_141741
family_1	BUP	42449	BUP_53508
family_1	BUP	23428	BUP_99372
family_1	BUP	32495	BUP_174111
family_1	BUP	35366	BUP_6315
family_1	BDP	33150	BDP_398036
family_1	BDP	33445	BDP_78824
family_1	BDP	31078	BDP_419960
family_1	BDP	33651	BDP_311745
family_1	BDP	36275	BDP_289082
family_1	BDP	37387	BDP_204131
family_1	BUP	41286	BUP_187670
family_1	BDP	39430	BDP_331702
family_1	BUP	38365	BUP_301767
family_1	BDP	33898	BDP_24254
family_1	BDP	34200	BDP_161600
family_1	BDP	31958	BDP_106324
family_1	BDP	35674	BDP_136396
family_1	BDP	33710	BDP_238339
family_1	BDP	36684	BDP_157594
family_1	BDP	37356	BDP_31845
family_1	BDP	34615	BDP_418614
family_1	BDP	40964	BDP_98050
family_1	BUP	38507	BUP_49132
family_1	BUP	17098	BUP_86073
family_1	BUP	28421	BUP_351709
family_1	BUP	32263	BUP_150740
family_1	BDP	38419	BDP_409219
family_1	BDP	33706	BDP_329108
family_1	BDP	36271	BDP_265776
family_1	BUP	15387	BUP_21399
family_1	BDP	34821	BDP_160736
family_1	BDP	38244	BDP_369600
family_1	BUP	18689	BUP_2444
family_1	BDP	23360	BDP_14794
family_1	BDP	38362	BDP_48261
family_1	BUP	33793	BUP_14601
family_1	BUP	36629	BUP_66193
family_1	BDP	37916	BDP_24802
family_1	BDP	40490	BDP_407962
family_1	BUP	34660	BUP_110486
family_1	BUP	35405	BUP_231959
family_1	BDP	35558	BDP_422213
family_1	BDP	36536	BDP_27801
family_1	BDP	37120	BDP_220658
family_1	BDP	35512	BDP_174414
family_1	BUP	44180	BUP_62767
family_1	BUP	33766	BUP_16833
family_1	BDP	30283	BDP_422281
family_1	BDP	38129	BDP_23058
family_1	BDP	33195	BDP_246066
family_1	BDP	41053	BDP_178705
family_1	BDP	38596	BDP_27060
family_1	BDP	42027	BDP_200676
family_1	BDP	34295	BDP_389555
family_1	BUP	38416	BUP_300097
family_1	BDP	39429	BDP_87918
family_1	BDP	35733	BDP_143859
family_1	BDP	39856	BDP_52722
family_1	BDP	38521	BDP_27763
family_1	BUP	36763	BUP_189718
family_1	BUP	34329	BUP_184240
family_1	BUP	18758	BUP_203195
family_1	BUP	30339	BUP_274494
family_1	BDP	41208	BDP_141860
family_1	BDP	35255	BDP_73110
family_1	BUP	23640	BUP_328142
family_1	BUP	32221	BUP_71362
family_1	BUP	40488	BUP_196096
family_1	BDP	43995	BDP_174817
family_1	BDP	38444	BDP_122128
family_1	BUP	35568	BUP_175783
family_1	BUP	21603	BUP_342495
family_1	BUP	35195	BUP_310440
family_1	BUP	18807	BUP_107373
family_1	BDP	38664	BDP_277515
family_1	BDP	32143	BDP_347370
family_1	BDP	40342	BDP_340449
family_1	BDP	36371	BDP_410257
family_1	BDP	35089	BDP_15065
family_1	BDP	34407	BDP_397923
family_1	BDP	36881	BDP_27973
family_1	BUP	30587	BUP_357000
family_1	BUP	31974	BUP_2460
family_1	BUP	34158	BUP_30033
family_1	BDP	40355	BDP_393495
family_1	BUP	37615	BUP_192743
family_1	BDP	36874	BDP_53067
family_1	BDP	40053	BDP_234133
family_1	BDP	35972	BDP_305164
family_1	BUP	10577	BUP_109355
family_1	BDP	40242	BDP_421267
family_1	BDP	33042	BDP_335762
family_1	BDP	33421	BDP_244644
family_1	BUP	23019	BUP_300952
family_1	BUP	14715	BUP_362258
family_1	BUP	38803	BUP_114101
family_1	BDP	38987	BDP_334141
family_1	BDP	39994	BDP_86386
family_1	BDP	33821	BDP_3069
family_1	BDP	39541	BDP_165832
family_1	BDP	43106	BDP_219373
family_1	BDP	40233	BDP_176909
family_1	BDP	36977	BDP_88230
family_1	BDP	37023	BDP_56697
family_1	BDP	38081	BDP_46207
family_1	BUP	5898	BUP_26315
family_1	BDP	38422	BDP_240773
family_1	BUP	34563	BUP_89235
family_1	BDP	37598	BDP_37396
family_1	BDP	38055	BDP_249862
family_1	BDP	35489	BDP_197466
family_1	BUP	32459	BUP_20099
family_1	BDP	35531	BDP_376448
family_1	BUP	36237	BUP_363995
family_1	BUP	10087	BUP_24106
family_1	BDP	33925	BDP_52076
family_1	BDP	37113	BDP_268066
family_1	BDP	37628	BDP_103174
family_1	BUP	31413	BUP_142457
family_1	BDP	35431	BDP_299997
family_1	BUP	32822	BUP_188681
family_1	BDP	23583	BDP_189877
family_1	BDP	38256	BDP_60395
family_1	BDP	36826	BDP_252140
family_1	BDP	37229	BDP_338377
family_1	BUP	38200	BUP_323147
family_1	BDP	32371	BDP_357285
family_1	BDP	37340	BDP_53287
family_1	BDP	33876	BDP_248405
family_1	BDP	34875	BDP_255999
family_1	BDP	40237	BDP_96941
family_1	BDP	41908	BDP_140079
family_1	BDP	32660	BDP_61991
